Timestamp;Action;ActionArgs;LeftEye;RightEye
1167611191,5621;EyeTracking;BothEyesTracked;[0,4344,0,2597];[0,4060,0,3007]
1167611191,5963;EyeTracking;BothEyesTracked;[0,4617,0,2466];[0,4293,0,3142]
1167611191,63125;EyeTracking;BothEyesTracked;[0,8081,0,2175];[0,7700,0,2531]
1167611191,66611;EyeTracking;BothEyesTracked;[0,8275,0,2297];[0,7913,0,2524]
1167611191,70197;EyeTracking;BothEyesTracked;[0,8358,0,2342];[0,7875,0,2545]
1167611191,73747;EyeTracking;BothEyesTracked;[0,8366,0,2178];[0,7819,0,2722]
1167611191,77812;EyeTracking;BothEyesTracked;[0,8390,0,2375];[0,7875,0,2751]
1167611191,81399;EyeTracking;BothEyesTracked;[0,8449,0,2096];[0,7872,0,2575]
1167611191,84953;EyeTracking;BothEyesTracked;[0,8805,0,1757];[0,8276,0,2182]
1167611191,88547;EyeTracking;BothEyesTracked;[0,9333,0,0970];[0,8690,0,1505]
1167611191,92629;EyeTracking;BothEyesTracked;[0,9438,0,0967];[0,8633,0,1531]
1167611191,9679;EyeTracking;BothEyesTracked;[0,9280,0,0871];[0,8896,0,1225]
1167611192,00507;EyeTracking;BothEyesTracked;[0,9272,0,0909];[0,8869,0,0979]
1167611192,04345;EyeTracking;BothEyesTracked;[0,9301,0,0817];[0,8831,0,1253]
1167611192,07881;EyeTracking;BothEyesTracked;[0,9309,0,0826];[0,8969,0,1262]
1167611192,11499;EyeTracking;BothEyesTracked;[0,9287,0,0761];[0,8916,0,1072]
1167611192,15114;EyeTracking;BothEyesTracked;[0,9233,0,0970];[0,8872,0,1362]
1167611192,18671;EyeTracking;BothEyesTracked;[0,9200,0,0833];[0,8910,0,1444]
1167611192,22371;EyeTracking;BothEyesTracked;[0,9219,0,0989];[0,9022,0,1229]
1167611192,26071;EyeTracking;BothEyesTracked;[1,3229,-0,3278];[1,2815,-0,3540]
1167611192,29749;EyeTracking;BothEyesTracked;[1,3860,-0,3396];[1,5014,-0,5564]
1167611192,34494;EyeTracking;OnlyLeftEyeTracked;[1,3991,-0,3393];[-,-]
1167611192,38285;EyeTracking;OnlyLeftEyeTracked;[1,3947,-0,3503];[-,-]
1167611192,41978;EyeTracking;OnlyLeftEyeTracked;[1,3973,-0,3518];[-,-]
1167611192,46139;EyeTracking;OnlyLeftEyeTracked;[0,8075,-0,0597];[-,-]
1167611192,50435;EyeTracking;BothEyesTracked;[0,4010,0,0913];[0,4249,0,1382]
1167611192,54433;EyeTracking;BothEyesTracked;[0,4240,0,0905];[0,4330,0,1357]
1167611192,58159;EyeTracking;BothEyesTracked;[0,4176,0,1030];[0,4388,0,1337]
1167611192,61851;EyeTracking;BothEyesTracked;[0,4214,0,0884];[0,4366,0,1513]
1167611192,6617;EyeTracking;BothEyesTracked;[0,4430,0,0970];[0,4442,0,1455]
1167611192,6987;EyeTracking;BothEyesTracked;[0,4377,0,0826];[0,4347,0,1530]
1167611192,73563;EyeTracking;BothEyesTracked;[0,4274,0,0893];[0,4411,0,1505]
1167611192,77654;EyeTracking;BothEyesTracked;[0,4395,0,1062];[0,4367,0,1645]
1167611192,81453;EyeTracking;OnlyLeftEyeTracked;[0,3026,0,1424];[-,-]
1167611192,85606;EyeTracking;BothEyesTracked;[0,2440,0,1430];[0,2424,0,1416]
1167611192,88413;EyeTracking;BothEyesTracked;[0,2430,0,1367];[0,2406,0,1399]
1167611192,93429;EyeTracking;BothEyesTracked;[0,2459,0,1206];[0,2541,0,1676]
1167611192,97166;EyeTracking;BothEyesTracked;[0,2474,0,1185];[0,2462,0,1613]
1167611193,01955;EyeTracking;BothEyesTracked;[0,2439,0,1257];[0,2429,0,1322]
