Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609859,77813;EyeTracking;BothEyesTracked;[0,2325,0,4803];[0,2392,0,4593]
1167609859,81523;EyeTracking;BothEyesTracked;[0,2312,0,4752];[0,2407,0,4528]
1167609859,8524;EyeTracking;BothEyesTracked;[0,2326,0,4836];[0,2414,0,4352]
1167609859,88929;EyeTracking;BothEyesTracked;[0,2284,0,4798];[0,2387,0,4409]
1167609859,92653;EyeTracking;BothEyesTracked;[0,2238,0,4715];[0,2413,0,4449]
1167609859,96378;EyeTracking;BothEyesTracked;[0,2251,0,4678];[0,2375,0,4442]
1167609860,00091;EyeTracking;BothEyesTracked;[0,2292,0,4705];[0,2381,0,4519]
1167609860,03795;EyeTracking;BothEyesTracked;[0,2333,0,4735];[0,2368,0,4526]
1167609860,0751;EyeTracking;BothEyesTracked;[0,2294,0,4775];[0,2394,0,4537]
1167609860,11225;EyeTracking;BothEyesTracked;[0,2314,0,4784];[0,2484,0,4380]
1167609860,14951;EyeTracking;BothEyesTracked;[0,2374,0,4838];[0,2453,0,4445]
1167609860,18721;EyeTracking;BothEyesTracked;[0,2252,0,4746];[0,2470,0,4365]
1167609860,22812;EyeTracking;BothEyesTracked;[0,2304,0,4970];[0,2421,0,4317]
1167609860,26526;EyeTracking;BothEyesTracked;[0,2246,0,4635];[0,2451,0,4314]
1167609860,30337;EyeTracking;BothEyesTracked;[0,2264,0,4645];[0,2411,0,4353]
1167609860,34069;EyeTracking;BothEyesTracked;[0,2317,0,4656];[0,2371,0,4342]
1167609860,37796;EyeTracking;BothEyesTracked;[0,2278,0,4568];[0,2413,0,4353]
1167609860,41987;EyeTracking;BothEyesTracked;[0,2257,0,4524];[0,2454,0,4251]
1167609860,45912;EyeTracking;BothEyesTracked;[0,2315,0,4650];[0,2412,0,4304]
1167609860,50173;EyeTracking;BothEyesTracked;[0,2361,0,4535];[0,2391,0,4216]
1167609860,53964;EyeTracking;BothEyesTracked;[0,2325,0,4513];[0,2365,0,4232]
1167609860,58355;EyeTracking;BothEyesTracked;[0,2312,0,4468];[0,2363,0,4277]
1167609860,62314;EyeTracking;BothEyesTracked;[0,2325,0,4336];[0,2454,0,4236]
1167609860,66664;EyeTracking;BothEyesTracked;[0,2328,0,4503];[0,2430,0,4265]
1167609860,70493;EyeTracking;BothEyesTracked;[0,2346,0,4404];[0,2429,0,4171]
