Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609801,73081;EyeTracking;BothEyesTracked;[0,4364,0,5925];[0,4421,0,5719]
1167609801,76571;EyeTracking;BothEyesTracked;[0,4323,0,5934];[0,4455,0,5707]
1167609801,80588;EyeTracking;BothEyesTracked;[0,4377,0,5864];[0,4513,0,5649]
1167609801,84009;EyeTracking;BothEyesTracked;[0,4362,0,5995];[0,4460,0,5764]
1167609801,87916;EyeTracking;BothEyesTracked;[0,2475,0,5720];[0,2506,0,5522]
1167609801,91337;EyeTracking;BothEyesTracked;[0,1891,0,5894];[0,1843,0,5662]
1167609801,95312;EyeTracking;BothEyesTracked;[0,1806,0,5746];[0,1863,0,5518]
1167609801,98749;EyeTracking;BothEyesTracked;[0,1944,0,5937];[0,1902,0,5566]
1167609802,02595;EyeTracking;BothEyesTracked;[0,1917,0,5827];[0,1841,0,5572]
1167609802,0601;EyeTracking;BothEyesTracked;[0,1884,0,5665];[0,1769,0,5619]
1167609802,09838;EyeTracking;BothEyesTracked;[0,1914,0,5863];[0,1716,0,5505]
1167609802,1327;EyeTracking;BothEyesTracked;[0,1861,0,5722];[0,1840,0,5646]
1167609802,17157;EyeTracking;BothEyesTracked;[0,1917,0,5857];[0,1896,0,5671]
1167609802,20619;EyeTracking;BothEyesTracked;[0,1853,0,5794];[0,1822,0,5705]
1167609802,24439;EyeTracking;BothEyesTracked;[0,1913,0,5824];[0,1864,0,5693]
1167609802,27777;EyeTracking;BothEyesTracked;[0,1916,0,5568];[0,1829,0,5658]
1167609802,31156;EyeTracking;BothEyesTracked;[0,1960,0,5828];[0,1862,0,5774]
1167609802,34557;EyeTracking;BothEyesTracked;[0,1971,0,5704];[0,1886,0,5692]
