Timestamp;Action;ActionArgs;LeftEye;RightEye
1167611714,46406;EyeTracking;BothEyesTracked;[0,7999,0,1594];[0,7250,0,1511]
1167611714,50932;EyeTracking;BothEyesTracked;[0,7939,0,1196];[0,7326,0,0221]
1167611714,55456;EyeTracking;BothEyesTracked;[0,7944,0,1565];[0,7359,0,1376]
1167611714,60738;EyeTracking;BothEyesTracked;[0,8026,0,1483];[0,7325,0,1859]
1167611714,65477;EyeTracking;BothEyesTracked;[0,7961,0,1590];[0,7291,0,1751]
1167611714,70824;EyeTracking;BothEyesTracked;[0,7959,0,1591];[0,7275,0,1502]
1167611714,76094;EyeTracking;BothEyesTracked;[0,7930,0,1491];[0,7227,0,1510]
1167611714,80406;EyeTracking;BothEyesTracked;[0,7978,0,1525];[0,7272,0,1736]
1167611714,84925;EyeTracking;BothEyesTracked;[0,7837,0,1267];[0,7224,0,1471]
1167611714,89219;EyeTracking;BothEyesTracked;[0,6271,0,2152];[0,5559,0,1558]
1167611714,93678;EyeTracking;BothEyesTracked;[0,3344,0,3270];[0,2298,0,3202]
1167611714,98054;EyeTracking;BothEyesTracked;[0,3478,0,3037];[0,5549,0,4992]
1167611715,02523;EyeTracking;BothEyesTracked;[0,3587,0,3195];[0,2493,0,3236]
1167611715,07063;EyeTracking;BothEyesTracked;[0,3587,0,3196];[0,2274,0,4484]
1167611715,11611;EyeTracking;BothEyesTracked;[0,3520,0,3039];[0,2676,0,1673]
1167611715,16194;EyeTracking;BothEyesTracked;[0,3579,0,3115];[0,2643,0,3386]
1167611715,20722;EyeTracking;BothEyesTracked;[0,3594,0,3120];[0,2713,0,3413]
1167611715,25483;EyeTracking;BothEyesTracked;[0,3568,0,3156];[0,2582,0,1674]
1167611715,30014;EyeTracking;BothEyesTracked;[0,3436,0,3069];[0,2444,0,2205]
1167611715,34656;EyeTracking;BothEyesTracked;[0,5022,0,2379];[0,4570,0,2084]
1167611715,39371;EyeTracking;BothEyesTracked;[0,5112,0,2547];[0,4498,0,4502]
1167611715,44169;EyeTracking;BothEyesTracked;[0,5078,0,2442];[0,4540,0,2843]
1167611715,48612;EyeTracking;BothEyesTracked;[0,5166,0,2445];[0,4462,0,2510]
1167611715,54414;EyeTracking;BothEyesTracked;[0,5002,0,2430];[0,4443,0,2577]
1167611715,58799;EyeTracking;BothEyesTracked;[0,5092,0,2458];[0,4505,0,4344]
1167611715,63139;EyeTracking;BothEyesTracked;[0,5058,0,2656];[0,4495,0,2990]
1167611715,67749;EyeTracking;BothEyesTracked;[0,4823,0,1659];[0,4270,0,4202]
1167611715,72305;EyeTracking;BothEyesTracked;[0,4919,0,1550];[0,4223,0,1914]
1167611715,76991;EyeTracking;BothEyesTracked;[0,7066,0,1243];[0,6587,-0,0860]
1167611715,81572;EyeTracking;BothEyesTracked;[0,7081,0,1087];[0,6517,-0,0951]
1167611715,86663;EyeTracking;BothEyesTracked;[0,7945,0,1111];[0,7293,0,1606]
1167611715,91551;EyeTracking;BothEyesTracked;[0,8339,0,1257];[0,7671,0,1037]
1167611715,97987;EyeTracking;BothEyesTracked;[0,8335,0,1264];[0,7646,0,1060]
1167611716,02951;EyeTracking;BothEyesTracked;[0,8229,0,1372];[0,7588,0,0864]
1167611716,08513;EyeTracking;BothEyesTracked;[0,8227,0,1305];[0,7739,0,0546]
1167611716,13312;EyeTracking;BothEyesTracked;[0,8293,0,1054];[0,7600,0,0749]
1167611716,18913;EyeTracking;BothEyesTracked;[0,8199,0,0939];[0,7480,-0,1343]
1167611716,23771;EyeTracking;BothEyesTracked;[0,7830,0,1021];[0,7514,-0,0817]
1167611716,28754;EyeTracking;BothEyesTracked;[0,7891,0,1384];[0,7264,0,2422]
1167611716,3347;EyeTracking;BothEyesTracked;[0,7965,0,1218];[0,7213,-0,0766]
1167611716,39208;EyeTracking;BothEyesTracked;[0,7793,0,1416];[0,7161,0,1165]
1167611716,44191;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611716,50699;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611716,53267;EyeTracking;BothEyesTracked;[0,3617,0,6424];[0,3190,0,5628]
1167611716,59193;EyeTracking;BothEyesTracked;[0,3864,0,3245];[0,3402,0,3192]
1167611716,64866;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611716,69759;EyeTracking;BothEyesTracked;[0,3984,0,3189];[0,3243,0,3215]
1167611716,72813;EyeTracking;BothEyesTracked;[0,3751,0,3121];[0,3198,0,3214]
1167611716,78777;EyeTracking;BothEyesTracked;[0,3897,0,3233];[0,3316,0,3090]
1167611716,83322;EyeTracking;BothEyesTracked;[0,3948,0,3030];[0,3175,0,3174]
1167611716,87731;EyeTracking;BothEyesTracked;[0,3982,0,3115];[0,3310,0,3252]
1167611716,92264;EyeTracking;BothEyesTracked;[0,3907,0,3046];[0,3308,0,3277]
1167611716,96764;EyeTracking;BothEyesTracked;[0,4751,0,2010];[0,4305,0,2064]
1167611717,01475;EyeTracking;BothEyesTracked;[0,4847,0,2066];[0,4278,0,2179]
1167611717,05997;EyeTracking;BothEyesTracked;[0,4782,0,2141];[0,4214,0,2080]
1167611717,10479;EyeTracking;BothEyesTracked;[0,4896,0,2012];[0,4099,0,1974]
1167611717,14862;EyeTracking;BothEyesTracked;[0,4796,0,2078];[0,4389,0,3604]
1167611717,19262;EyeTracking;BothEyesTracked;[0,4890,0,2085];[0,4177,0,1911]
1167611717,23725;EyeTracking;BothEyesTracked;[0,4747,0,2213];[0,4336,0,2126]
1167611717,2837;EyeTracking;BothEyesTracked;[0,4763,0,2240];[0,4365,0,3981]
1167611717,32817;EyeTracking;BothEyesTracked;[0,4903,0,2119];[0,4288,0,2105]
1167611717,37325;EyeTracking;BothEyesTracked;[0,7742,0,2142];[0,7452,0,1507]
1167611717,41862;EyeTracking;BothEyesTracked;[0,7813,0,2117];[0,7320,0,2160]
1167611717,46418;EyeTracking;BothEyesTracked;[0,7878,0,2039];[0,7310,0,2098]
1167611717,51762;EyeTracking;BothEyesTracked;[0,7907,0,2081];[0,7308,0,1680]
1167611717,57057;EyeTracking;BothEyesTracked;[0,7886,0,2118];[0,7272,0,2181]
1167611717,61843;EyeTracking;BothEyesTracked;[0,7942,0,1890];[0,7344,0,1689]
1167611717,67409;EyeTracking;BothEyesTracked;[0,8209,0,1700];[0,7668,0,3834]
