Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609759,11199;EyeTracking;BothEyesTracked;[0,1857,0,5808];[0,1292,0,5715]
1167609759,14951;EyeTracking;BothEyesTracked;[0,1795,0,5888];[0,1288,0,5476]
1167609759,18591;EyeTracking;BothEyesTracked;[0,1791,0,5608];[0,1308,0,5695]
1167609759,22439;EyeTracking;BothEyesTracked;[0,1707,0,5518];[0,1219,0,5474]
1167609759,26411;EyeTracking;BothEyesTracked;[0,1673,0,5482];[0,1073,0,5473]
1167609759,30289;EyeTracking;BothEyesTracked;[0,1568,0,5431];[0,1156,0,5242]
1167609759,34089;EyeTracking;BothEyesTracked;[0,1695,0,5407];[0,1169,0,5188]
1167609759,38042;EyeTracking;BothEyesTracked;[0,1632,0,5622];[0,1262,0,5291]
1167609759,41918;EyeTracking;BothEyesTracked;[0,1721,0,5428];[0,1181,0,5256]
1167609759,46306;EyeTracking;BothEyesTracked;[0,1760,0,5569];[0,1185,0,5639]
1167609759,50096;EyeTracking;BothEyesTracked;[0,1708,0,5342];[0,1234,0,5388]
1167609759,53748;EyeTracking;BothEyesTracked;[0,1656,0,5475];[0,1194,0,5478]
1167609759,57613;EyeTracking;BothEyesTracked;[0,1647,0,5570];[0,1185,0,5686]
1167609759,6141;EyeTracking;BothEyesTracked;[0,1828,0,6094];[0,1191,0,5930]
1167609759,65176;EyeTracking;BothEyesTracked;[0,1670,0,5587];[0,1172,0,5670]
1167609759,69045;EyeTracking;BothEyesTracked;[0,1748,0,5876];[0,1230,0,5846]
1167609759,72835;EyeTracking;BothEyesTracked;[0,1726,0,6189];[0,1126,0,5558]
1167609759,76779;EyeTracking;BothEyesTracked;[0,1856,0,5897];[0,1027,0,5760]
1167609759,80985;EyeTracking;BothEyesTracked;[0,1729,0,5850];[0,1081,0,5673]
1167609759,84725;EyeTracking;BothEyesTracked;[0,1756,0,5656];[0,1082,0,5482]
1167609759,88689;EyeTracking;BothEyesTracked;[0,1684,0,5827];[0,1187,0,5942]
1167609759,92582;EyeTracking;BothEyesTracked;[0,1692,0,5926];[0,1192,0,5818]
1167609759,96283;EyeTracking;BothEyesTracked;[0,1679,0,4977];[0,1118,0,5270]
1167609759,99935;EyeTracking;BothEyesTracked;[0,1792,0,4402];[0,1060,0,4360]
